tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,account_id
CHALLENGER,OrLWLwGiDdmbL3HbcBlPdEMcre4rUMTR_byUeXH0mXrOHS0aoCEu-FDZSw,haoyunbaobel,1029,319,253,True,False,False,False,LZROL_kXsMdIfOiI9AK2Jz-LpinSA9P2QapfQT2f-76pDaIqle6_gROs
CHALLENGER,YLJvWaQ6CchpVSSSdwaaF2MWpuulXinyZHI8CcgNAxGark4OUmU_Oc6ESQ,8x8 JG,853,188,151,True,False,False,False,OILLxLFb8yci8CGtEcORtvfxKZVrtJK1npOuUA8KpBkIUZaX8FWWTT2F
CHALLENGER,mQJpmjbYNGXIweZEST4DitNbs1cPr6Jc_lkivjAC9gQwfox-hrJXdeJwGg,살퀸레,664,249,219,False,False,False,True,2oDioVnI7T_yaC4vF5OOs92VV-gZqh2rIwzIbVmSu4RHyB8s3RRAUrWw
CHALLENGER,2UyAIaohMjKvozAC4x-cBUTByvx6DHhLEhf6arXgOTfYC2o,ZILZ,656,313,278,True,False,False,False,2FBiHZl0IL_GVM4EivFP0yUz2TWBoTbP4dXftj7Q9nai9bc
CHALLENGER,MNf10O1zaYqh0mR7kod7vJvRyrR8UaQPGPNgTXEZtkQBwfc,복실복실 태윤,616,129,98,False,False,False,True,-JVNE21mPeCl07-nr1P_jWmi8AlWMdL5xsulpiDpDarG50wC0PYSMP-D
CHALLENGER,YxGZs0skPrwve_RmqBQ4R8h5dGyl5nMXy6eFIfx6ZBSg-OQ,이 차가 식기전에,710,398,358,True,False,False,False,lQ51c_z6QM5WBnlxgKrfT6NpPGJQIarC8I1Xmw8T60p7pzM
CHALLENGER,54pEgKmeP_n28VFz93hDY9Dl4tIy58D5WAVPZ-08DnCnlXQ,jkjkjkjkk,862,477,449,True,False,False,False,V1IsRG8tzAmxI8rw30HY0XAgbNc4SgIOegdqDZXDMRDjX6Y
CHALLENGER,Lj7c4YMGNUPBslmtw2pVx8UCMzAnXf9sE3QUd5LwjfkrFaA,Honpi,573,288,258,False,False,True,False,yg8R5UB18W51ha1s9AvHKnVF2elmWmMqHVPHk9lN2dCFa9fEFmy6s7qa
CHALLENGER,EgyJPp8qLDsb8lh7W9u9Qj9eEp2huFkQj1t9Ao_wWKqU7W4,mingjiao,595,180,137,True,False,False,False,Kao1Ql5glL4Wx-ZRn9IPaYgInj2VTfI4j6Lzx1tYF6BMIPA
CHALLENGER,qH_aC9SJgJO8SHqD_yhDBl4lgeCqBUfvxaHe6gvsQFIJ4FI,hanashikakenaide,599,183,154,False,False,True,False,ozlVaDc2u1dQKIKwpznpq-ZgANtnay3ckqCsK5kJUMI-dyU
CHALLENGER,pQtuSa0R6sDNDDDpGXBktIYAk2CAAjEoPx61BTpAkF8Wboo,래 뚜,842,337,295,True,False,False,False,ebyX-q50RHeN96VYRU7eerDZYuPT55FOPbmsk6uz1C6a0EE
CHALLENGER,UTXuPHcCkChJ6ZZOIBY1rvyDZWKMzY_cltWRRBF8ZQuuhg,JustLikeThatKR,579,327,302,False,False,True,False,GKOjkwKTJaevDUU6IQ_2raOhD0WWRU0xbNGVZmowkur2
CHALLENGER,T0YNMFC7bHOACYa5tKG3zwThySOpVX10R4YHMspDroTzuaI,T1 Ellim,633,172,138,False,False,False,False,ccpn_TkYtkGZqj4w0dB4LoRhDrPPkAk-ZaiPNzmytePdKv4
CHALLENGER,sTQxYx-RIAyg16SJneBHUqP3XOg9DGeZ0o_3PEjvFAAgIAw,La Casa de PapeI,617,447,418,False,False,True,False,whs_ybwR2gUXYfPoMwFsfgXfP8c3t7h1beEGNLXcy7kSeeQ
CHALLENGER,BmapUG4sOBz4A_f22yfFhRtaieKBDHHjcSwwMg5VSkctmLk,통모짜감자핫도그,569,313,289,False,False,True,False,J5GpYCGWivhOYIg18poT9BZz00hbcppyfCi2I2TwiCjcJs7SkTs7ajZq
CHALLENGER,JYOPxeR_Ev8cpZ7mrt0Svmr1NQLLhXWCoyM-JCf85OfPiR4,칼과 창 방패,702,170,136,False,False,False,False,ovey8CGxhJZivliioYT4wmNyldrKNeh_tdbaCgRZh14MZvU
CHALLENGER,G522mhLtcUHl_SuvNFE0rmofAriijMJUiVO5MSBU6zGlP8-8noiscsl75A,DLLM,692,121,83,False,False,False,False,4tAJcg7bJiXQB6RuYHnb8H8BSIUPTI-40CKPuxHMESwt67IypNFwNcJW
CHALLENGER,PfKePPvEhVX7vfeNK3Zueo7qQmjISZnezwO-P4or1a0Aq4w,UMA PUI PUI,828,288,243,True,False,False,False,9wqCtowx32ggnGqTAg_-MPEbFY3UnT1RkS4fmvLQkFYSI9k
CHALLENGER,PVuCyvlPgrFoQtOPXt0QkGw6PzcJSvK71WoSwdi-yyqt4wY,죽다 고요히,655,164,124,False,False,True,True,q9FcS28Y68_-lk-CnVetF-vipTmwCW6qs8-92X6IzTHXT6Y
CHALLENGER,HWzcLvdHsjetaqay2ZsT7IxRDLMEEqm08xG8IL6sMV7shJI,당근채찍맛무야호,626,116,90,False,False,False,False,YCGNIUShuADKoUy14a9oH52mMQs_da91DZleZSqs9eJ6hR8
CHALLENGER,MT189TfZNTKIxTcVhVjUS187w30hdjlXnPuCxsMHTMs5JvuajjNVWOjcAQ,yangzhiganlu,618,85,37,False,False,False,False,z8O0BSmy6cPlO7hYsORObeOzV8nCNuSTFbTlX8VQ6BlyAR8misGg0OX0
CHALLENGER,NPR1RUadUIEeAn7301SoAieFI7gQalgo6a0dUu_HD7GkUgE,손연우 남편,711,136,100,False,False,False,False,W_gvXHs99w_fdJk5-QU7h3ccTYHpZWuIChqVFjJhx-EF
CHALLENGER,Wnln0z0kiUTo9qBQ5WqdvZKWl5Ld29kgIm4QkIwHRyyThQ,단군의청춘부재,680,281,251,True,False,False,False,GZhCd9_JeXNUY8hmevVFaxaBLk3KhVI1TMAjr6j00S8p
CHALLENGER,0AN8rvwBsDKYlMNEPFB1ZMx3EAmK2D1-rWJ6VL9M_gymV0E,KT Castle,656,286,257,False,False,True,False,jl-ppWSZIqGEKiG0I9rw446dCbVPR6M3kAtFLU8n2zp9-ZU
CHALLENGER,Y7nNfpCrzm9i9TfXTgqWq40Ix09QlLLWaWWqKxhS3sLL8H4,18세 기모진,663,214,174,False,False,False,False,OMtSXUs-5NB1aHm7XTmmU7eDnxJS_oCHDBODplpnTg1Jo3MCXPfxltDx
CHALLENGER,BVT7hHCeh9c6KKhrqa-sWHXUsv5LtdsmYqWAzdUyYI9MtLw,멘탈잡자으쌰으쌰,795,193,151,False,False,False,True,tgbH2bwt3taaMVROAkcWmEA7lG087z0YwJoHdhA-bhYqNXk
CHALLENGER,5uiAIIgSVTX559dxmT7u66mXKzxymb4vGeWgoXoSAqTFyh4,BRO Jeong Hoon,692,167,128,False,False,True,False,whfk2REjVialf_zKWXvw8hh2Ly28qLwGzVbyFLV5Ysb02TQ
CHALLENGER,qkodTkd_oXtHOr3Et5LVjpWe23hex5EabDkRrc3gnvib4j4,DK ShowMaker,1082,133,93,True,False,False,False,ujVNfPWJQhk05T8IMmjSHVWsiNeKjo4yWJgokY_8jq3fyew
CHALLENGER,Pqmixirq9G2fOZE6oijW7MW8QPJbs-WrxVACZsbt52QHXmE,호잇이,756,367,334,True,False,False,False,540yt3Ic5gqiLOuZiR4XOXqu6GukLGSRUnXR8sUSgZLGEPw
CHALLENGER,NSVP0xiJ39fC1u3Ae2SHbJrZ-0uy5tL8EH9bTkQuQD4CXg,taihaoIe,676,363,319,False,False,False,False,olNyMMrWn2-Kyoky9HFYldgOj7AYvgbrQvyydwiMy_nk
CHALLENGER,OBp4Idcc3pjy0wcunqF86Djs-oRZpNz48tL2u2JX5u_90r1bLQFyRrEs6A,두두두dadada,693,84,52,False,False,False,False,znqbaC6YzXl9PgeylIj-Z_ZQGdqG2B8E3yMmiLW15doxLAkMVKiUxp-O
CHALLENGER,ZDnPOGmvuO7MS2gh6w3smcImrKVi1AIyHC4Qihch5ZQrNDrqDb9wfR1MOA,lxc0v0,580,100,53,False,False,True,True,
CHALLENGER,DU3mRgZaNNew5E-939_xDrMjRhCascCgV0E-XTq3L4U3dPA,Liiv Effort,912,155,114,True,False,False,False,BO1WPkyaDY2nDrg83EvQPXskdFZ2evZaMs0t-Hm3ugGyQOA
CHALLENGER,5BEi-zpxLeFtVE4OTLVJw4RpViyTtTIVt3HTsvhZaFIeLYEYDQj7IrMIhQ,long yan jing yi,988,167,111,True,False,False,True,uWApx-HZx0p3_78XVtbtbQQrDWj3mT-M-t1Oct7jLy28-WiSqvoifCKX
CHALLENGER,n3t70BqTV7ASNTm3o68_aZJWwZRzXhRnDv3UZMSz1esfJ_k,xiaomingaa,823,213,172,False,False,False,False,DICeYcvfunXsRPSGXqqeJqHB131dyE5AEiReaXiIbn0tsvdQ-7QYXHXO
CHALLENGER,KXM2Dmi39H0MIxmJ2C_Ol2LGitDbln2W1rMhuILGLnDPVHzF-SMSg9tp_A,ChanceuxX,784,326,287,True,False,False,False,A5yB55WyLOWGXUskfCxbjOGT2kriRDzEDe_aFmVefuXqv1RWvfKoBNX1
CHALLENGER,kPoXnimQatzPh4LX2kSr4M5rN1xb3Y6IBAe_4KJ-Hbg95-_GRv7UHXWrXQ,sickomode0,623,171,110,False,False,False,False,VP7KXMbV2vdZWinrEzdogUGMoHdpAnSWvSe2yEbzia0s-ALXzZD2Vqss
CHALLENGER,dYyMfJSeFDkl_5jiOVdA2meKm4fxDO0Mg1ld4Vx7s-mZgm4,Jefl,598,173,136,False,False,False,False,lXg8L7i0Y7tUPcnr3PAwCsoW3PEQCmSjnYx_sNRwC4zNmuM
CHALLENGER,SXmlY5UwcPpTHZqy-OevIDnwGPD2xP7Yl22qTye0TmhvDNtforZXs1O3Ww,egwerhrgdfb,803,289,247,True,False,False,False,E9ryrdd_VNsjMROzOWOZWL-nl2DQ_JXZQmNf6zydqpziJxK_H36bvL12
CHALLENGER,vLPdyFpacLjjyqnOiRHdULHSzmvxQxx5Njbk7bmgBWt8P2viyn0zsvtLTw,xiao lao hu7,581,106,65,False,False,False,False,OsPMfs-LxBAnos6LhkFNnD5NYD0WMrKYjVgI9IZi9K3grEqmIZMFaJVZ
CHALLENGER,gOnIqnVuWGqX_HQedD5z0iL-Y7ECoJ5-QqJNx8_bnIoZi4Q,윤용호,958,131,97,True,False,False,False,KecsxlT89zTqYQozRwqL21kU5Djvmste4rL6gPZ6-nz8IRg
